TimeSinceReference,Pressure,SmoothedPressure
9250.538,5.497630343967334,5.684312442949485
9250.54,5.412130143272844,5.453078791921541
9250.542,5.293029942578354,5.203057587366046
9250.544,4.994529741883863,4.938958200992367
9250.546,4.5684295411893725,4.660064030483904
9250.548,4.176229340494881,4.363128785914366
9250.55,3.9801291398003915,4.044797690168979
9250.552,3.988628939105901,3.702218556515551
9250.554,4.031028738411409,3.336054333357035
9250.556,3.903428537716918,2.949346600195008
9250.558,3.4770283370224284,2.5466275227016375
9250.56,2.7608281363279374,2.1343815375213584
9250.562,1.8997279356334484,1.7188608173463449
9250.564,1.0641277349389568,1.3063342214254554
9250.566,0.40762753424446707,0.8984150175719581
9250.568,-0.05267266645002344,0.4925521633148104
9250.57,-0.3851728671445134,0.0880258762742297
9250.572,-0.7006730678390038,-0.31172729037323044
9250.574,-1.0501732685334968,-0.6962808010010344
9250.576,-1.4083734692279872,-1.0572280708425976
9250.578,-1.7578736699224766,-1.3946340981429177
9250.58,-2.0987738706169674,-1.7187330492761614
9250.582,-2.439774071311458,-2.0406580235754284
9250.584,-2.738374272005948,-2.3633833839750817
9250.586,-2.891674472700439,-2.677390232616223
9250.588,-2.9171746733949284,-2.9662499629702452
9250.59,-2.951374874089419,-3.22090926510384
9250.592,-3.138975074783911,-3.4470224808913477
9250.594,-3.488475275478402,-3.6646954790586372
9250.596,-3.8466754761728916,-3.897736339633791
9250.598,-4.110975676867382,-4.160967196698939
9250.6,-4.264375877561872,-4.455862230668266
9250.602,-4.383776078256363,-4.77448271216304
9250.604,-4.579876278950853,-5.107673183127804
9250.606,-4.878076479645344,-5.448962102671016
9250.608,-5.287576680339834,-5.7931359362191435
9250.61,-5.790376881034325,-6.135520110237611
9250.612,-6.318977081728816,-6.473374013985807
9250.614,-6.805077282423307,-6.808667559713646
9250.616,-7.197277483117798,-7.146990182310562
9250.618,-7.512477683812287,-7.492588003222674
9250.62,-7.836477884506778,-7.84227347594244
9250.622,-8.279878085201268,-8.185704662947922
9250.624,-8.834178285895758,-8.515141114958666
9250.626,-9.388278486590249,-8.831630097681941
9250.628,-9.77197868728474,-9.140926570752708
9250.63,-9.91677888797923,-9.442859182819612
9250.632,-9.899879088673723,-9.722108523563247
9250.634,-9.865579289368213,-9.957566702495715
9250.636,-9.865579490062704,-10.133185513228819
9250.638,-9.874379690757193,-10.245934137931732
9250.64,-9.857079891451683,-10.303886785098673
9250.642,-9.882880092146173,-10.316452629878803
9250.644,-10.019280292840664,-10.290044048544514
9250.646,-10.232380493535155,-10.22637966517442
9250.648,-10.402980694229646,-10.122588240737283
9250.65,-10.419980894924137,-9.972012969336301
9250.652,-10.283581095618628,-9.765844317801939
9250.654,-10.095981296313118,-9.499048807720715
9250.656,-9.891381497007607,-9.17464543523163
9250.658,-9.575881697702098,-8.807601564322045
9250.66,-9.021481898396589,-8.416903239218007
9250.662,-8.22868209909108,-8.016650473959526
9250.664,-7.35908229978557,-7.608917778901118
9250.666,-6.66868250048006,-7.185566382544009
9250.668,-6.2591827011745504,-6.736499773831684
9250.67,-6.0461829018690425,-6.257480585266782
9250.672,-5.816183102563532,-5.750793337733819
9250.674,-5.406683303258023,-5.223259259734026
9250.676,-4.792883503952513,-4.6826153537244055
